asin,userID,rating,Unnamed: 0.1,category,ratingCount,ratingAvg,pants,jeans,shirt,t-shirt,jacket,coat,hoodies,sweatshirts,blazer,sneaker,boot,oxford,blouseClean,skirtClean,tie
B00GZH8J4Q,A2FOFQCOZ4V4AH,1,613389,menclothingactiveactive sweatshirts,15,4.733333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B017ON290O,A34XRIP66YJ1IO,5,1216634,menclothingactivetrack active jackets60 polyesterimportedreal madrid hoody navy adults sizes also available kids youth sizes matchauthentic product team logo hoodie season licensed officially licensed real madrid manufactured rhinox groupbeautifully screen real madrid woven badge left chest,9,4.555555555555555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B00BFMCNDY,A3SO28D8GLJM3,5,419632,womenshoesbootssyntheticcircumference,230,4.086956521739131,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B005YV0PFK,AZT3YCO369PPG,5,242967,womenclothingcoats jackets vestsactive performanceinsulated shellspolyester96 poly spandex woven shell bonded microfleece laminated film insert repel water wind 1000g breathability rating gently contoured silhouette two way zipper,150,4.24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B00HG82AMK,A15A7Z3D9ZC4IS,5,628283,womenshoesfashion sneakersleatherimportedsynthetic suede leather upperremovable metatomical molded recycled foam footbed,234,4.196581196581197,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B016O5XTV6,A2LP832CPBS06C,5,1191348,womenclothingdressescasualitem spandex skater dress white lace crochet cute gorgeous full make suitable year round suit occations casual party work date wedding beach cocktail nightclub homecomingif buy product sold other sellers can guarantee what get same advertised pictures compare detail sizes yours before buy allow differs due manual measurement,109,2.963302752293578,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B00J5CTFMI,A3QOO2NOAK8V69,5,692969,womenshoesoxfords100 leatherimportedrubber product box labelled however product has sizes,7,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B00J95MZKU,A3NZA09WDEPAOS,5,696375,womenclothingdressescasual100 polyesterimportedmachine washperfect any occasion social occasion mother bride guest wedding dinner partybrooch detailcrushed taffetacrepe skirtstraight cut,4,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B01BPWBC08,APT9NLAI7QL6R,5,1308005,menclothingpantscasual,248,4.451612903225806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00FFEILPW,A1GAU4VCL8Q9NE,5,561773,novelty moreclothingnoveltymenshirtst shirtsproudly usa5 ounce poly preshrunk seamless body set sleevescoverstitched,14,4.785714285714286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B00JUM6MDI,A292IKZF439K3G,4,716984,menclothingactiveactive pants,1910,3.850261780104712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B016J36UJ6,A2NUSN0QI9HPOA,1,1188164,womenclothingsweaterspullovers100 acrylic100 acrylicgreat add ugly christmas sweater partiesimportedofficially licensed,18,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B00NFYPDKK,AH95RMGKLTU8M,1,833597,womenclothingskirts,1451,3.919365954514128,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B019HSEX7Q,A3NOB2X0TXSC5J,1,1258959,womenclothingsuiting blazersblazers,820,3.3536585365853657,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
B002APVEF8,A2S70H88Z5E91,4,89454,menclothingpantscasual,1006,4.004970178926441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B000K7EOC8,A16PV80LLES0OE,5,17877,menshoesfashion sneakers,1144,4.464160839160839,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B015XI8K3M,A1E014Y1P2RJTP,5,1174326,womenclothingskirts,1122,4.2736185383244205,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B00O70UZ3Q,A2QXF0ZOLPPLT3,5,857427,womenclothingcoats jackets vests,487,4.515400410677618,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B01CE9X08S,A36TQC9HCW1QUJ,5,1323774,womenclothingtops tees blousespolos,71,3.3380281690140845,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B00413QMB8,A1PEKQ8JTJC7TX,5,140010,womenshoesoutdoorrain footwear100 rubberrubber soleshaft archheel boot opening aroundwaterproofcomfort footbedlightweight,10,3.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B001QV4SDC,A1MOBEN90VTKBG,5,76950,menshoesfashion sneakers,7646,4.431729008631964,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B011YN1EB0,A33MA76Z51IRRV,5,1103914,womenclothingpantswear workshell spandex polyesterimporteddry onlywide leg pant featuring pleated zip fly hook closuretwo slit side,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B011HFKCKO,A23AJG8KSQ5TGC,5,1097333,womenclothingcoats jackets vestsvestsomni heat thermal reflective shell insulation polyestre recycled,4,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B0028N7GRM,A4LDTJ48ZNV7R,3,87335,menshoesfashion sneakers,1050,4.260952380952381,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B00UBA8AEM,A29JTQI6BET0FM,5,980546,womenclothingjeansthese premium denim jeans pants amazingly versatile spandex stretchhand measurement waist inseam hips waist inseam hips waist inseam hips waist inseam hips waist inseam hips waist inseam hips cool water tumble low bleachrear zipper denim jeans plus,220,3.8954545454545455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B01H7TXM2Y,A3G6TKD3QQ4KTF,4,1440528,menshoesoxfords,723,4.405255878284924,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B00CMYYALM,A1LYI5J2AS4HL9,5,467374,womenshoesfashion sneakerscottonimportedmanmade 9 canvas blendeva outsole comfort cushioning,330,4.363636363636363,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B002YBIWQC,AGHG84YI729U1,4,107880,menclothingsockscasual socks80 combed aquaroad spandeximportedmachine warm tumble low dark seperately only non chlorine bleach when neededwicking propertiessmooth toe seamreciprocated heel toenon binding welt topbetter stay comfort,43,4.395348837209302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B00PY38OCO,A2FKJNSEYB8ZX6,4,900229,womenclothingskirtswear work96 spandeximportedhand washmidi scuba skirt geometric pattern,4,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B00T53OHTI,A20UWIZASCKWBF,3,956537,womenclothingskirts,548,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B004W7P4NU,A1P2OHTEKLLQCT,5,178693,menshoesfashion sneakersmodel number 442477001gender menscolor black whitemade vietnambrand original box,3,4.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B01GSXJHZ6,A1ZQIXPNKCJLWC,5,1430934,novelty moreclothingnoveltywomenhoodies,3,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
B00EB40QHI,A12LS104LJGN1,2,525985,womenshoesbootsmid calf,1,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B000N3Q7B0,A2TOC4KJ5V2W1Z,4,21456,menclothingpantsdress,2119,4.459178857951864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B0002FHJ66,A1TSCQ6PTTGNHH,5,1368,menclothingactiveactive sweatshirts100 cottonpull closure8 ounce poly pill resistant air jet yarndouble needle stitchingdouble lined hood dyed match drawcord1x1 rib knit cuffs waistband spandexfront pouch,1961,4.453340132585415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B015JU4H1S,AQO3RRG8CI1PM,5,1164988,womenshoesbootsankle bootie,45,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B002ACNVX4,A30NUZNKS8G1E9,2,89093,womenshoesbootsknee high100 fabricrubber,4,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B01H7TXM2Y,A5Z6Y1LDWT8QA,1,1440528,menshoesoxfords,723,4.405255878284924,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B004CK739A,AN7WHO7SFRVE,5,152209,menclothingpantscasual,2408,3.931478405315615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B0111Q5TKW,AZ41HG6UX44NE,1,1090396,womenclothingskirtscasual,256,4.33203125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B001QJ2GBU,AVMYJNQ9YBGC1,2,76783,menshoesbootswork safetyindustrial construction boots,1882,4.4362380446333685,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B004WU1ORM,A30LJ7W68E1UMW,5,180000,menclothingactiveactive shirts tees,8,4.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B019YJXSNS,A37APTONGAXKT7,5,1267374,menshoesfashion sneakers,160,4.50625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B0166TC9Z2,A18710FNIBY2R0,2,1180198,womenaccessorieswallets cases organizerswalletsdesigned hold cash cards other little things can simply hold hand put bagclutch designed safety propertiesmaterial leather lightweight durable fashionabledimensions 20cm 11cm 5cm 87in 33in 98in internal structure slots bills clip mobile phone storage layer zip beauty pouch cash storage layer,41,4.195121951219512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B015IUP0O2,A3EL010ORNUVHK,3,1164211,womenclothingsuiting blazersblazerspolyester nylonmachine washthe non strenchable blazer runs small suggested choose larger than normal better,117,3.3504273504273505,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
B01FH21O2I,A1DWI66ERLAOLS,3,1400806,novelty moreclothingnoveltywomentops teest shirts,1,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B005X07L3Q,A1OELPLMEY8U9Q,4,241417,novelty moreclothingnoveltymenshirtst shirts,121,4.322314049586777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B0009JQ99I,A1U687BIFWA352,5,4198,menclothingactiveactive sweatshirtscotton polyester8 ounce poly nublend pill resistant fleecehigh stitch density smooth printing canvascoverseamed armholes waistband1x1 rib knit collar cuffs waistband spandexash formerly birch,1234,4.33387358184765,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B00GMVXSEG,A2VC4SDRAOOVGE,5,598576,womenclothingpantscasualthese adorable vintage inspired polka dot capris features golden buttons rock these any crop top retro look,117,4.47008547008547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B018ND0UY6,A3QESXMG3MJPU9,4,1240374,menshoesfashion sneakers,125,4.296,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B00HDZIT0S,A1OKANHAS8QD74,4,625606,womenshoesoxfords,241,3.809128630705394,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B005JDDJ56,A24XHC1QRIQ7RV,3,225066,womenclothingtops tees blousesknits tees,37,3.864864864864865,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B0001YRFS0,A148H3YQWTGODL,3,923,menuniforms work safetyclothingwork utility safetypants,6883,4.086735435130031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00BFSB8M0,A57CCTJNWRGBY,5,419896,novelty moreclothingnoveltywomenhoodies,1023,4.4340175953079175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
B001QV4SDC,A2OJH3PKVQXOK7,5,76950,menshoesfashion sneakers,7646,4.431729008631964,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B01331SHAW,A27WDIUYLHIRSE,5,1116756,womenclothingjeansdenimunique ripped hole slim waist denimwaist 55cm 60cm 64cm 67cm 2xl 70cm hip 72cm 76cm 80cm 83cm 2xl 84cm 95cm 102cm 104cm 106cm 2xl 106cm some valued customer reflect pants run small chinese suggest two check waist above,124,3.725806451612903,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B00I1JPU0C,A34T1XCDYIA7IN,3,650170,menshoesoxfords,496,4.280241935483871,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B0041D9LGG,A1VGWTZQ5NMKXO,4,140184,womenshoesbootsmid calf,119,4.176470588235294,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B013T5HU46,AUBKXJYRKGOF4,5,1127359,womenclothingdressesworkshell spandex polyesterimportedhand wash3 lace jacketmulti seam flare sleeveless dress,8,4.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B003AM7F44,AIMZA951R594C,5,116933,menshoesfashion sneakers100 leatherrubber,1,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B00ES83MGO,A1JJIXSWXLVK3K,5,540546,womenclothingtops tees blousesblouses button shirts,385,4.21038961038961,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B009J2090G,AI1CRUUCCVW0N,5,355157,novelty moreclothingnoveltywomensweatshirts50 polyesterunisex,1,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B013CMO4FY,A34KSWJLHYJ8A8,3,1119041,womenclothingjeansalfa global junior low rise skinny regular denim capri pants foldover hemthese capris ultra amazingly extra stretchy brand seventhese capri pants finished button zipper closing rear real super denim67 rayon spandexmachine warm model wears,74,3.8513513513513513,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B00OD9JH6W,A15JOYD8JB4RPL,5,862342,menshoesfashion sneakers,9410,4.417428267800212,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B009GFPS20,A6DMFEAK0GINR,5,352713,novelty moreclothingnoveltymenshirtst shirts,98,4.530612244897959,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B017R9KG7I,A3GQQ1DSY502J6,5,1218081,womenclothingskirts,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B00STS4QSM,A2GYSY44CKE2B8,3,950824,menshoesoxfordsfabric syntheticlace closurefabric liningclassic round toe stitch detailingsynthetic soleimported,98,3.7857142857142856,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B0077HXRP4,A31Q23HBMIHBDJ,5,278742,womenclothingactiveactive pants100 polyesterimportednot applicableshorts closuremachine washinner draw cord adjustabilityside,42,4.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00T53OHTI,A3QWBEXH09CIHU,4,956537,womenclothingskirts,548,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B011U2U9AM,A1VCS6P7W9EJAV,5,1102383,womenaccessoriesladies adjutable bow tiesbowtie 13x17 adjustable plastic hook sizesuitable wedding party business prom other occasions,47,4.361702127659575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B00C7VHKFI,A389V8SB8XDBPC,3,450395,novelty moreclothingnoveltyboystops teest shirtswe use gildan fruit loom brand tees 6oz preshrunk seamless collar double needle stitching throughout taped shoulderbrand professionally screenprinted direct garment printing iron transferprinted albany usashipped albany usawe them print them ship them,5,4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B0015JLW4I,AE4UBXPQZUNI0,5,46329,womenshoesbootsknee high100 leather suederubber soleshaft archheel boot opening around,5,4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B00CAJS326,A2VJ04M15H411C,5,452937,mensurf skate streetshoesfashion sneakers,679,4.368188512518409,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B000MXIMKK,AZZXUN286FY3H,4,21275,menclothingpantsdress,6037,4.405168129865827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B0016FZOH2,A2XH6HC1KXC4JU,5,47950,womenshoesfashion sneakers100 leathersynthetic,654,4.018348623853211,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B007IVNU4C,A4DDZQO1ATNCF,5,290435,womenshoesoxfords,442,4.223981900452489,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B01AES4WME,A1R4EQGOBNTMVQ,4,1276925,womenshoesbootsmid calf,710,4.152112676056338,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B000RUD4HE,A1JAZ5RNCHQ165,3,27747,menshoesoutdoorhiking trekkinghiking boots,1712,4.070093457943925,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B0091KZ3I4,A3SL3ZS7OWPAHE,5,336858,womenshoesboots,874,3.856979405034325,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B013HVE56S,A1T3RGRY7Z327Z,5,1122037,menclothingpantscasual,886,4.211060948081264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B0051TT6OG,A3K0H0DKCNEZOV,5,188021,womencontemporary designershoes100 syntheticleather soleshaft archheel boot opening 9 around,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B005IX3YW0,ART1V46DD6KSF,4,224367,menclothingjackets coatsfleece,1468,4.387602179836512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B0016N0FVY,A5AXT3L5W3Z9G,5,48355,novelty moreclothingnoveltymenaccessoriesneckties,50,4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B00WW6YS44,A3BS9TRJ06GFXO,4,1030998,menclothingpantsdress,953,4.31794333683106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B0001YRFS0,ANHIO2GABGRF9,4,923,menuniforms work safetyclothingwork utility safetypants,6883,4.086735435130031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00JDTVEK4,A3V7JHFBQK74ZI,4,700731,womenclothingtops tees blousesknits teesimporteda rounded trend ombre coloration aquatic print makes tee true must have chest small small medium large cottonmade china,3,3.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B00K730Z00,A1YB9HZ5GG54GK,1,729635,womenclothingtops tees blousesblouses button shirts,216,4.189814814814815,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B00GT3JGGG,A29Q6UXSKEGI6Q,3,605686,womenclothingskirtscasual,597,4.242881072026801,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B0037UZASC,AR12BO75CKYBZ,2,114616,menshoesfashion sneakers,2787,4.504843918191604,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B006SFSH9C,A35DKDS6KMBH9J,5,264575,womenclothingactiveactive shirts tees,1184,4.374155405405405,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B0018CGYUO,A2X06EA5YJCKXL,5,51219,womenshoesoxfords100 textileimportedsynthetic soleair vent 360 outsoleperforated insole max airflowall terra tractionwater ready,67,4.462686567164179,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B01FMVDUPI,AFGY7PEZWVZY5,5,1404363,menshoesoxfords,37,3.72972972972973,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B00IM4XFL2,AIEHF5CLFB912,4,672092,menshoesoxfordsleatherimportedsynthetic eye shoeair cushioned synthetic soleslip resistantclassic doc dna,48,4.083333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B00M8U41Y6,A198NKF53SQFLT,5,798074,womenshoesbootsknee,2392,4.260451505016722,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B00KKX36FI,A2LB2B8188Y9UW,4,743326,novelty moreclothingnoveltymenshirtst shirtsquickly,225,4.622222222222222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B004O9Y2B6,A1LFY2BE33XS9C,5,167960,novelty moreclothingnoveltymenshirtst shirts100 cottonmade imported100 cottonmachine washable,179,4.078212290502793,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B008XDUAG0,A5UKBQZCK1MQW,3,332122,menclothingsuits sport coatsvests100 polyestermatching vest tie setgreat wear suit tuxedo,73,4.493150684931507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B00J3753IU,A23HWH25V9L6VI,5,690702,menshoesoxfords100 leatherimportedsynthetic soleshaft archheel leathersolid,20,4.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B000EDMSEE,AN63ANM58E0I3,5,8816,womenshoesfashion sneakers,7308,4.415435139573071,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B00PUNS9EG,A1IFAH3Y6EMAD4,5,897573,novelty moreclothingnoveltymensweatshirtsthis unisex graphic sweatshirt full cut regular adult spec type sweatshirt looser review sizes before buy want satisfied purchase most purchased standard poly sweatshirt adults make sure buy right adult cut chest small medium large large large large large large shirt poly preshrunk fleece which very proudly using age technology eco friendly inks every print adjusted garment only printing company vary each print selected shirt warm inside out like only non chlorine bleach tumble medium iron love what strive customer satisfaction,9,4.444444444444445,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B00TCURY58,AXENGSWXPS7FR,5,960740,novelty moreclothingnoveltymenshirtst shirts100 cottonauthentic grunt apparel sold authorized retailersizing tends run small order unsureultra comfortablelight proudly usaoriginal grunt guaranteed their beer guarantee,120,4.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B00FFVVAXU,A3RJZ3SIIYW20M,1,562407,womenclothingsuiting blazersblazerssoft comfortableluxury elegant make stand outsimple good companion lifehigh qualityfashion suit,8,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
B001A3Y8S6,AQUCANOJY2J07,5,53780,menuniforms work safetyclothingwork utility safetypants,395,4.040506329113924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B01FLQ3CP2,AGZRML9TQQI93,5,1403742,novelty moreclothingnoveltymenshirtst shirts,36,3.4722222222222223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B0058XF1V2,A1BEY9AECW704L,5,197943,menshoesfashion sneakers,723,4.062240663900415,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B001CHEQ7S,A1D4RN3D5YBRJT,5,58589,mensurf skate streetshoesfashion sneakers,3998,4.463231615807904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B000BM667I,A3M1WGP5XFQFXZ,4,6500,menshoesoxfords,854,3.970725995316159,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B00CXXIHGG,AJIE3RYDPIQS5,1,477523,womenclothingsweaterscardigans80 nylonhand hang line drywomen casual basic button cardiganfeatures relaxed ribbed necklineplease advised see chart most accurate disclaimer due monitor settings monitor pixel definition cannot guarantee see exact actual product,84,3.452380952380953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B018VRBAQ6,A3NCRGIIRJ247L,4,1244900,novelty moreclothingnoveltymenhoodies100 cottonmachine without fadeus xxl between accept customized colorcustomized any picture clothes,1,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
B0064GG1A2,AUKFYGY2M0IRF,5,247347,womenclothingtops tees blousesblouses button shirts,538,4.184014869888476,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B0001YRFS0,A3HL1WUAKGF6YP,5,923,menuniforms work safetyclothingwork utility safetypants,6883,4.086735435130031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B009LJW5HM,AQMKYTJT2B2BP,5,357184,menclothingactiveactive sweatshirts100 cottonpull closure8 ounce poly pill resistant air jet yarndouble needle stitchingdouble lined hood dyed match drawcord1x1 rib knit cuffs waistband spandexfront pouch,2607,4.407364787111622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B016YTXPQG,A6F31QL695K5X,5,1198157,menshoesfashion sneakerssuedeimportedrubber solesku s79475,27,4.407407407407407,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B014IBIHV0,A102TE4XEE3ATH,3,1141384,novelty moreclothingnoveltymenshirtst shirts100 cotton100 preshrunk cottonmachine washabout weeks delivery,6,3.8333333333333335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B006P8Q2O4,A2GLGYWR8FK42E,5,262258,womenshoesbootsmid calf100 syntheticrubber soleshaft 9 archheel,9,4.222222222222222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B00FARABXY,A25PKM5S6V93TQ,4,557064,womenclothingtops tees blousesknits tees95 spandexpull closure95 spandexcap sleeveround scoop neckapproximate chest measurements stretchy extra comfort,124,3.95967741935484,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B000WTOCS0,A1LTYALDJIM83R,4,33512,menclothingpantsdress,12074,4.405250952459831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00SAHPNDO,A3AIFE1N7CH004,4,940865,womenuniforms work safetyclothingmedicalscrub jackets,57,4.754385964912281,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B00DNB4Z04,A38GEXT08W9DIE,1,498091,womenshoesbootsknee high100 polyurethaneimportedsynthetic soleshaft archheel heel,13,2.769230769230769,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B00FR9LTPY,A3EQXDBCGFCI5S,5,573058,menuniforms work safetyclothingwork utility safetypants,375,4.301333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00E80P4HC,A2HDVAZIUDBAPH,5,522317,menshoesfashion sneakers100 natural hempimportedrubber soleplatform classic twin gore onnatural gum rubberlined naturally antibacterial hypoallergenic bamboo canvasremovable footbed,18,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B014D0TQWK,A3J9CX13PV5CM4,4,1137844,womenclothingtops tees blousesblouses button shirtsplease choose based measurement belowmaterial polyesterhand seperately water casualimported designed produced lollipop,28,3.357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B000WTOCS0,A2LC686NI5UUO8,5,33512,menclothingpantsdress,12074,4.405250952459831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B0058XF1V2,A3OWWG5R8Q7PB4,5,197943,menshoesfashion sneakers,723,4.062240663900415,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B0182G3YBK,A2CTF25QKYO118,4,1226339,womenclothingpantscasual,67,4.582089552238806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B00TIC58T4,A30P8GED4BL1CJ,5,964254,womenclothingskirts,1395,3.966308243727599,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B014EYXTFK,A3NJZE23WYFZVO,4,1138896,menclothingjackets coatswool blends,246,4.048780487804878,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B01E3BRY2S,AEZNAJ9EHMDHP,1,1367963,womenclothingskirtscasual,226,3.995575221238938,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
B00NM6Q7CE,AUVLY500UGLW6,4,840084,menclothingjackets coatstrench rain100 cottonbutton closurelapelfashion classical stylethe basic model jacket suitable various occasionsif sure good idea,2,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B000Y95JKI,A3Q6CGV3MR0Q0D,5,35626,menclothingjackets coatstrench rain,474,4.257383966244726,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B016YTXPQG,A1GLQ8K3CX7GJJ,5,1198157,menshoesfashion sneakerssuedeimportedrubber solesku s79475,27,4.407407407407407,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B004RCOWA6,A34XF0HP6QP54K,5,171146,womenmaternitytops teesblouses button shirtsyoung stylish attireeasy breathe absorbentstylish soothingfashionable outlookfast drying absorbent,7,3.7142857142857135,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B00NARZ6CC,A2IJ70NBM8Q4FX,4,829014,menclothingsuits sport coatssuit separatessuit jackets,262,4.301526717557252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B000MXIMKK,A365DDJLO02IJ1,5,21275,menclothingpantsdress,6037,4.405168129865827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B01CNXPNPI,A1P5CZ8IP9FB4O,5,1330148,menclothingpantscasual100 polyestercomfort side elastic waistwonderfully stretchy maximum comfortzip off pant legs make easy change pants shortsupf protection reduces exposure harmful uva uvb radiationwater repellent,231,3.168831168831169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B01FL8NC3W,A1T7PUQU1VIN9G,3,1403441,womenshoesfashion sneakers100 textileimportedrubber soleradically lightweight,219,4.465753424657534,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
